tipo_entidad,entidad,periodo,Apoyo y Asociados Internacionales,JCR Latino America,Microrate,rating_moodys,PCR (Pacific Credit Rating)
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2020 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2020 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2021 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2021 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2022 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2022 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2023 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2023 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2024 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2024 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2025 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2025 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2026 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2026 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2012 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2012 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2013 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2013 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2014 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2014 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2015 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2015 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2016 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2016 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2017 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2017 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2018 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2018 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2019 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2019 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2020 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2020 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2021 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2021 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2022 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2022 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2023 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2023 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2024 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2024 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2025 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2025 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2026 - MARZO,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC CUSCO,2026 - SEPTIEMBRE,8.0,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2012 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2012 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2013 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2013 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2014 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2014 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2015 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2015 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2016 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2016 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2017 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2017 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2018 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2018 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2019 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2019 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2020 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2020 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2021 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2021 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2022 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2022 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2023 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2023 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2024 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2024 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2025 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2025 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2026 - MARZO,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC DEL SANTA,2026 - SEPTIEMBRE,2.0,,1.0,,
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2012 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2012 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2013 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2013 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2014 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2014 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2015 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2015 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2016 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2016 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2017 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2017 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2018 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2018 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2019 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2019 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2020 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2020 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2021 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2021 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2022 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2022 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2023 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2023 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2024 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2024 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2025 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2025 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2026 - MARZO,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC HUANCAYO,2026 - SEPTIEMBRE,,8.0,,7.0,8.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2012 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2012 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2013 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2013 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2014 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2014 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2015 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2015 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2016 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2016 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2017 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2017 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2018 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2018 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2019 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2019 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2020 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2020 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2021 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2021 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2022 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2022 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2023 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2023 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2024 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2024 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2025 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2025 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2026 - MARZO,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC ICA,2026 - SEPTIEMBRE,,7.0,,,7.0
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2012 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2012 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2013 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2013 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2014 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2014 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2015 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2015 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2016 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2016 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2017 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2017 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2018 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2018 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2019 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2019 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2020 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2020 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2021 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2021 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2022 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2022 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2023 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2023 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2024 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2024 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2025 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2025 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2026 - MARZO,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC MAYNAS,2026 - SEPTIEMBRE,5.0,,,5.0,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2012 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2012 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2013 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2013 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2014 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2014 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2015 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2015 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2016 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2016 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2017 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2017 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2018 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2018 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2019 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2019 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2020 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2020 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2021 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2021 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2022 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2022 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2023 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2023 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2024 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2024 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2025 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2025 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2026 - MARZO,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PAITA,2026 - SEPTIEMBRE,3.0,,3.0,,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2012 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2012 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2013 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2013 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2014 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2014 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2015 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2015 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2016 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2016 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2017 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2017 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2018 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2018 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2019 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2019 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2020 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2020 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2021 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2021 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2022 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2022 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2023 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2023 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2024 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2024 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2025 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2025 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2026 - MARZO,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC PIURA,2026 - SEPTIEMBRE,,,6.0,6.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2012 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2012 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2013 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2013 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2014 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2014 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2015 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2015 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2016 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2016 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2017 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2017 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2018 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2018 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2019 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2019 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2020 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2020 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2021 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2021 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2022 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2022 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2023 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2023 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2024 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2024 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2025 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2025 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2026 - MARZO,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TACNA,2026 - SEPTIEMBRE,,3.0,,3.0,
Caja Municipal de Ahorro y Crédito,CMAC TRUJILLO,2012 - MARZO,7.0,,,7.0,
Caja Municipal de Ahorro y Crédito,CMAC TRUJILLO,2012 - SEPTIEMBRE,7.0,,,7.0,
Caja Municipal de Ahorro y Crédito,CMAC TRUJILLO,2013 - MARZO,7.0,,,7.0,
Caja Municipal de Ahorro y Crédito,CMAC TRUJILLO,2013 - SEPTIEMBRE,7.0,,,7.0,
Caja Municipal de Ahorro y Crédito,CMAC TRUJILLO,2014 - MARZO,7.0,,,7.0,
Caja Municipal de Ahorro y Crédito,CMAC TRUJILLO,2014 - SEPTIEMBRE,7.0,,,7.0,
Caja Municipal de Ahorro y Crédito,CMAC TRUJILLO,2015 - MARZO,7.0,,,7.0,
Caja Municipal de Ahorro y Crédito,CMAC TRUJILLO,2015 - SEPTIEMBRE,7.0,,,7.0,
Caja Municipal de Ahorro y Crédito,CMAC TRUJILLO,2016 - MARZO,7.0,,,7.0,
