periodo,seccion,indicador,entidad,valor
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),Scotiabank Perú,17.140810126945755
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),Citibank,24.606631138767124
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),Interbank,15.922216225510521
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),Mibanco,19.42085024056554
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),B. GNB,14.795360816688301
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),B. Falabella Perú,20.98301219535806
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),B. Santander Perú,19.420505721995017
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),B. Ripley,17.477140600054124
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),Alfin Banco,15.217888875539995
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),B. ICBC,40.770825395056534
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),Bank of China,44.21111071192216
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),B. BCI Perú,29.490741669779684
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),Compartamos Banco,20.41
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. BBVA Perú,8.86
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),BANCOM,4.29
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. De Crédito del Perú (con sucursales en el exterior),8.86
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Pichincha,7.33
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Interamericano de Finanzas,12.6
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Scotiabank Perú,5.87
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Citibank,12.9
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Interbank,8.46
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Mibanco,6.54
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. GNB,6.9
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Falabella Perú,3.87
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Santander Perú,8.35
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Ripley,3.44
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Alfin Banco,4.2700000000000005
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. ICBC,3.5500000000000003
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Bank of China,10.0
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. BCI Perú,4.26
2025-01,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Compartamos Banco,4.73
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. BBVA Perú,3.75
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,BANCOM,4.21
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. De Crédito del Perú (con sucursales en el exterior),3.5
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Pichincha,6.94
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Interamericano de Finanzas,3.88
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,Scotiabank Perú,4.13
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,Citibank,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,Interbank,2.79
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,Mibanco,6.13
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. GNB,2.98
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Falabella Perú,3.45
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Santander Perú,5.03
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Ripley,3.7600000000000002
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,Alfin Banco,4.32
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. ICBC,1.47
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,Bank of China,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. BCI Perú,1.17
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,Compartamos Banco,6.24
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. BBVA Perú,3.400114269989032
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,BANCOM,4.062086177523049
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. De Crédito del Perú (con sucursales en el exterior),3.1131811573156236
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Pichincha,6.330306121902719
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Interamericano de Finanzas,3.6545477024822075
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Scotiabank Perú,3.5776638932585585
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Citibank,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Interbank,2.5307646685706753
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Mibanco,4.229020741951096
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. GNB,2.637470783021522
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Falabella Perú,3.1376913951152696
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Santander Perú,3.856944407879441
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Ripley,3.4846625062918677
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Alfin Banco,3.3714208246239235
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. ICBC,0.24440960962025904
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Bank of China,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. BCI Perú,1.1693697604054711
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Compartamos Banco,3.689246546940987
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,B. BBVA Perú,2.41
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,BANCOM,3.29
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,B. De Crédito del Perú (con sucursales en el exterior),1.69
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Pichincha,3.0100000000000002
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Interamericano de Finanzas,1.08
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,Scotiabank Perú,3.7600000000000002
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,Citibank,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,Interbank,0.9
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,Mibanco,0.9
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,B. GNB,0.73
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Falabella Perú,1.6
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Santander Perú,0.56
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Ripley,1.97
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,Alfin Banco,1.34
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,B. ICBC,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,Bank of China,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,B. BCI Perú,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Refinanciados y Reestructurados / Créditos Directos,Compartamos Banco,0.17
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,B. BBVA Perú,3.99
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,BANCOM,3.89
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,B. De Crédito del Perú (con sucursales en el exterior),4.21
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,B. Pichincha,6.74
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,B. Interamericano de Finanzas,3.96
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,Scotiabank Perú,4.0600000000000005
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,Citibank,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,Interbank,3.19
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,Mibanco,6.12
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,B. GNB,2.65
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,B. Falabella Perú,3.45
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,B. Santander Perú,1.42
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,B. Ripley,3.7600000000000002
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,Alfin Banco,4.24
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,B. ICBC,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,Bank of China,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,B. BCI Perú,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados MN (criterio SBS)* / Créditos Directos MN,Compartamos Banco,6.24
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,B. BBVA Perú,3.06
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,BANCOM,7.5600000000000005
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,B. De Crédito del Perú (con sucursales en el exterior),2.0300000000000002
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,B. Pichincha,7.74
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,B. Interamericano de Finanzas,3.73
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,Scotiabank Perú,4.36
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,Citibank,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,Interbank,1.62
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,Mibanco,22.5
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,B. GNB,4.39
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,B. Falabella Perú,100.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,B. Santander Perú,7.13
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,B. Ripley,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,Alfin Banco,5.4
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,B. ICBC,1.92
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,Bank of China,0.0
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,B. BCI Perú,2.22
2025-01,CALIDAD DE ACTIVOS**,Créditos Atrasados ME (criterio SBS)* / Créditos Directos ME,Compartamos Banco,0.0
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,B. BBVA Perú,143.73
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,BANCOM,179.0
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,B. De Crédito del Perú (con sucursales en el exterior),165.61
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,B. Pichincha,131.02
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,B. Interamericano de Finanzas,152.36
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,Scotiabank Perú,186.82
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,Citibank,0.0
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,Interbank,151.82
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,Mibanco,129.69
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,B. GNB,150.48
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,B. Falabella Perú,220.21
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,B. Santander Perú,104.4
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,B. Ripley,203.88
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,Alfin Banco,156.84
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,B. ICBC,78.63
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,Bank of China,0.0
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,B. BCI Perú,154.11
2025-01,CALIDAD DE ACTIVOS**,Provisiones / Créditos Atrasados,Compartamos Banco,128.03
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. BBVA Perú,2.7808974407644826
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,BANCOM,4.199366523818993
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. De Crédito del Perú (con sucursales en el exterior),3.372331095779715
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Pichincha,2.9619795573728465
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,1.74944140702433
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Scotiabank Perú,2.498703330202496
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Citibank,3.2130951645065498
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Interbank,2.5992746583911255
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Mibanco,7.751732780596658
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. GNB,1.986575654600185
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Falabella Perú,13.550559577071727
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Santander Perú,2.0593200743102167
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Ripley,13.726985217303742
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Alfin Banco,10.716866513499832
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. ICBC,1.0796656140821987
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Bank of China,0.938282753209645
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. BCI Perú,2.5634683857711833
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Compartamos Banco,14.011053663665319
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. BBVA Perú,38.341339520683555
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,BANCOM,52.51168461616624
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. De Crédito del Perú (con sucursales en el exterior),32.66056544921977
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Pichincha,38.72155221749761
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Interamericano de Finanzas,40.87792421701004
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Scotiabank Perú,35.57255169416002
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Citibank,30.17929573495731
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Interbank,39.439836117286816
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Mibanco,52.25175330381359
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. GNB,62.60464177079209
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Falabella Perú,49.08533651823682
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Santander Perú,25.27684996971649
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Ripley,47.41454751502737
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Alfin Banco,51.17099772031255
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. ICBC,45.43430343374393
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Bank of China,48.963616717887916
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. BCI Perú,62.93953164904593
2025-01,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Compartamos Banco,52.41764520990808
2025-01,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. BBVA Perú,82.65862598541663
2025-01,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,BANCOM,92.8163770689413
2025-01,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. De Crédito del Perú (con sucursales en el exterior),80.06787788166896
2025-01,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Pichincha,84.20928395958298
2025-01,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Interamericano de Finanzas,88.00424913844003
2025-01,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Scotiabank Perú,85.60307714644462
2025-01,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Citibank,89.7852097145123
2025-01,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Interbank,83.16936126148636
